x,y
0.40601503759398483,1.6632496276898348
0.42606516290726804,2.0706102584254196
0.44611528822055124,2.042021860656301
0.46616541353383445,2.005129718319166
0.48621553884711766,2.050467684087132
0.5062656641604009,1.9108415342513374
0.5263157894736841,2.104909062989778
0.5463659147869673,2.288856906229885
0.5664160401002505,1.9240752336433502
0.5864661654135337,1.664198976507933
0.6065162907268169,1.9415759591300583
0.6265664160401001,2.1677493095501337
0.6466165413533833,2.311829372419232
0.6666666666666665,2.412101125782
0.6867167919799497,2.447924609258606
0.7067669172932329,2.48087240582573
0.7268170426065161,2.201946506195803
0.7468671679197993,2.5364530059732986
0.7669172932330826,2.4877079732010965
0.7869674185463658,2.4306815333325584
0.807017543859649,2.602603200019928
0.8270676691729322,2.5364423949533856
0.8471177944862154,2.526412088392441
0.8671679197994986,2.736859896217102
0.8872180451127818,3.0746821724613924
0.907268170426065,2.8144427866645163
0.9273182957393482,8.255758223724474
0.9473684210526314,2.8622874206005444
0.9674185463659146,2.6000001615636794
0.9874686716791978,3.0083484831023393
1.007518796992481,2.9251562155765773
1.0275689223057642,3.1078436151370346
1.0476190476190474,2.906752791767361
1.0676691729323307,3.4270035162662285
1.0877192982456139,3.1364776233608986
1.107769423558897,7.2729627134240555
1.1278195488721803,3.351072604305125
1.1478696741854635,3.1161360594310583
1.1679197994987467,2.793054530461368
1.18796992481203,3.3540194709896802
1.208020050125313,3.3310284415689386
1.2280701754385963,3.6087341318310453
1.2481203007518795,7.900521141065779
1.2681704260651627,6.599373649908401
1.288220551378446,3.9323288896486286
1.3082706766917291,3.7233317822206846
1.3283208020050123,3.8757722853638468
1.3483709273182956,3.783738864740586
1.3684210526315788,3.9172361668844715
1.388471177944862,4.015800294930285
1.4085213032581452,3.866258925985158
1.4285714285714284,3.885421960532599
1.4486215538847116,4.033082669165781
1.4686716791979948,4.199466679878247
1.488721804511278,-1.0095471453409912
1.5087719298245612,4.290447825978729
1.5288220551378444,4.049119289111842
1.5488721804511276,4.267139902191467
1.5689223057644108,3.8780285491359585
1.588972431077694,-1.1754070804543515
1.6090225563909772,4.249168970241211
1.6290726817042605,4.051366723945009
1.6491228070175437,4.573620062742769
1.6691729323308269,4.4620970155318895
1.68922305764411,4.315814007395895
1.7092731829573933,4.3206753396364155
1.7293233082706765,4.654745860376046
1.7493734335839597,4.611294551306373
1.769423558897243,4.514296528825124
1.789473684210526,4.591070402405052
1.8095238095238093,4.707462085770356
1.8295739348370925,4.550152391659213
1.8496240601503757,4.657938640203996
1.869674185463659,4.9955190099791045
1.8897243107769421,4.948324135762534
1.9097744360902253,4.730545335808566
1.9298245614035086,5.066882977921899
1.9498746867167918,5.166220008069769
1.969924812030075,4.64224382580711
1.9899749373433582,4.983508908380911
2.0100250626566414,5.068267721509396
2.030075187969925,5.076713416582385
2.050125313283208,4.992651884999245
2.0701754385964914,4.884506874675438
2.090225563909774,4.7737157011813665
2.110275689223058,4.92457462768816
2.1303258145363406,5.063433875186207
2.1503759398496243,5.746626170339351
2.170426065162907,5.601865917347961
2.1904761904761907,5.831755846137435
2.2105263157894735,5.606128060631972
2.230576441102757,5.769770759933064
2.25062656641604,5.348867079467515
2.2706766917293235,5.587965766176989
2.2907268170426063,5.529349097294328
2.31077694235589,5.895564288135679
2.3308270676691727,5.334936712000289
2.3508771929824563,0.6612728845850242
2.370927318295739,5.66570154069869
2.3909774436090228,5.979359624463704
2.4110275689223055,5.713988789767738
2.431077694235589,5.61319327158407
2.451127819548872,5.8998424085061565
2.4711779448621556,5.953717680227164
2.4912280701754383,5.667658939006615
2.511278195488722,0.3967151109251512
2.5313283208020048,6.2376361338792305
2.5513784461152884,5.90973981430146
2.571428571428571,6.249424717340486
2.591478696741855,5.89841164736744
2.6115288220551376,6.441669218726068
2.6315789473684212,6.392562283882059
2.651629072681704,6.303794304699937
2.6716791979949877,5.8799644146011065
2.6917293233082704,6.285203931390178
2.711779448621554,6.222478326693489
2.731829573934837,6.46618221646579
2.7518796992481205,6.149524648286528
2.7719298245614032,6.663580149467983
2.791979949874687,6.261472478021412
2.8120300751879697,6.955864675826164
2.8320802005012533,6.413168324936701
2.852130325814536,6.594616468302216
2.8721804511278197,6.675425647547809
2.8922305764411025,6.726991725739342
2.912280701754386,6.643580088025434
2.932330827067669,10.873832365388884
2.9523809523809526,6.892495036174963
2.9724310776942353,6.708412396298471
2.992481203007519,6.724310911334018
3.0125313283208017,3.275132529056732
3.0325814536340854,7.265491095455928
3.052631578947368,6.86157244104876
3.072681704260652,7.039045576693945
3.0927318295739346,7.168622316259188
3.112781954887218,7.314381332879514
3.132832080200501,7.183493660639678
3.1528822055137846,7.238890449586324
3.1729323308270674,2.8685769251118716
3.192982456140351,7.379368746213216
3.213032581453634,6.957550649167915
3.2330827067669174,7.591868845832613
3.2531328320802,7.341990446943678
3.273182957393484,7.430033009514934
3.2932330827067666,7.574814615797319
3.3132832080200503,7.884172130751576
3.333333333333333,7.570065326562539
3.3533834586466167,7.531775799713822
3.3734335839598995,8.351849974959473
3.393483709273183,13.478303808123332
3.413533834586466,4.289705492190572
3.4335839598997495,7.9595044133883786
3.4536340852130323,7.885088882680228
3.473684210526316,7.609390266282717
3.4937343358395987,7.978586258641759
3.5137844611528823,8.047181272814251
3.533834586466165,7.885309757635208
3.5538847117794488,7.992384797866336
3.5739348370927315,8.010202627940687
3.593984962406015,8.331489261035193
3.614035087719298,7.889326323003209
3.6340852130325816,8.39889072222289
3.6541353383458643,7.875669555589253
3.674185463659148,8.436830095147767
3.6942355889724308,8.428497130689328
3.7142857142857144,8.358741607882953
3.734335839598997,8.466682985682727
3.754385964912281,8.161617903511084
3.7744360902255636,8.517406751374931
3.7944862155388472,8.616685141781995
3.81453634085213,8.564791311833615
3.8345864661654137,8.800250834709574
3.8546365914786964,8.548464266908816
3.87468671679198,9.033457983132532
3.894736842105263,8.954568679912647
3.9147869674185465,8.691797809465267
3.9348370927318292,8.870598933310209
3.954887218045113,8.955151109560848
3.9749373433583957,9.001740625863464
3.9949874686716793,8.8434449790768
4.015037593984962,8.915368258399761
4.035087719298246,9.082885673193898
4.0551378446115285,9.216897246184939
4.075187969924812,8.707547310311407
4.095238095238095,9.436114771667878
4.1152882205513786,9.458902449285501
4.135338345864661,9.259992500177923
4.155388471177945,9.458091042177479
4.175438596491228,9.248220453519897
4.195488721804511,9.451136072161137
4.215538847117794,9.607174463230733
4.235588972431078,9.696299456451644
4.2556390977443606,9.295403792483945
4.275689223057644,9.536728249690723
4.295739348370927,13.203433279837672
4.315789473684211,9.815644397813802
4.335839598997493,9.753195980064968
4.355889724310777,9.807923928654581
4.37593984962406,9.778589059745624
4.3959899749373434,9.868748432317284
4.416040100250626,9.672131811466773
4.43609022556391,9.876723870251013
4.456140350877193,9.816428147983267
4.476190476190476,9.5997616021782
4.496240601503759,10.290086431321184
4.516290726817043,10.16291328288322
4.5363408521303255,10.415692917220738
4.556390977443609,10.237179526154861
4.576441102756892,13.706345017964162
4.5964912280701755,10.017642597575993
4.616541353383458,10.235767277325383
4.636591478696742,15.255317203561491
4.656641604010025,10.431155845705286
4.676691729323308,10.20733532842085
4.696741854636591,10.56278993758162
4.716791979949875,10.515003837792358
4.7368421052631575,10.770095953648761
4.756892230576441,10.332256191548996
4.776942355889724,10.687012662554366
4.796992481203008,10.494737438413985
4.81704260651629,10.59105614175143
4.837092731829574,10.689238862437902
4.857142857142857,10.71778243802695
4.87719298245614,10.840458222016515
4.897243107769423,10.697909875540917
4.917293233082707,7.285939013241602
4.93734335839599,11.0231655801594
4.957393483709273,10.67191591216108
4.977443609022556,10.780316545512427
4.99749373433584,11.058814462014995
5.017543859649122,11.002862614056466
5.037593984962406,11.29649658723813
5.057644110275689,11.193724648119707
5.0776942355889725,11.220309940751953
5.097744360902255,11.21577229593938
5.117794486215539,11.377680880055795
5.137844611528822,15.96977246932143
5.157894736842105,11.610145296332375
5.177944862155388,11.312512902787505
5.197994987468672,15.378943552953388
5.2180451127819545,11.44700829599295
5.238095238095238,11.6565461930396
5.258145363408521,11.664301706715941
5.2781954887218046,11.140181810125288
5.298245614035087,11.82436784859665
5.318295739348371,11.716299620941431
5.338345864661654,11.677633449113653
5.358395989974937,11.92624954405702
5.37844611528822,11.682528098968156
5.398496240601504,11.782419805007056
5.4185463659147866,11.945748786368531
5.43859649122807,11.891494074651233
5.458646616541353,12.178606909223019
5.478696741854637,11.848064816380566
5.498746867167919,12.03709485064117
5.518796992481203,12.002522377334842
5.538847117794486,12.008215379093244
5.5588972431077694,11.973826897283661
5.578947368421052,12.04798254635782
5.598997493734336,12.093133706054312
5.619047619047619,12.39499292074859
5.639097744360902,12.22815838538702
5.659147869674185,12.51368710699338
5.679197994987469,12.542763505631024
5.6992481203007515,12.372621609694983
5.719298245614035,12.661266194909444
5.739348370927318,12.554260877709845
5.7593984962406015,12.593342539181029
5.779448621553884,12.523289515393058
5.799498746867168,12.744069228164104
5.819548872180451,12.785783446445818
5.839598997493734,12.44724483953535
5.859649122807017,12.814346527772868
5.879699248120301,13.059556953588718
5.8997493734335835,12.628667208345215
5.919799498746867,12.693137866227788
5.93984962406015,12.922278784807277
5.959899749373434,13.15571451589683
5.979949874686716,13.145900802381954
6.0,13.013907573568625
